algorithm,run_id,sudoku_id,exec_time,branch_count
random,4,8,0.5605509281158447,2
random,5,8,0.5632433891296387,2
random,6,8,0.6146299839019775,1
random,7,8,0.5560526847839355,2
random,8,8,0.5545923709869385,1
random,9,8,0.5549266338348389,1
random,10,8,0.5731287002563477,2
random,11,8,0.5582802295684814,2
random,12,8,0.5594229698181152,2
random,13,8,0.5570774078369141,2
random,14,8,0.5604286193847656,2
random,0,9,0.5592820644378662,1
random,1,9,0.5648014545440674,1
random,2,9,0.564152717590332,1
random,3,9,0.5832920074462891,1
random,4,9,0.5667915344238281,1
random,5,9,0.5652353763580322,1
random,6,9,0.5643260478973389,1
random,7,9,0.5800034999847412,1
random,8,9,0.5661437511444092,1
random,9,9,0.5643858909606934,1
random,10,9,0.565631628036499,1
random,11,9,0.5651051998138428,1
random,12,9,0.583383321762085,1
random,13,9,0.5689704418182373,1
random,14,9,0.5676977634429932,1
random,0,10,0.5961441993713379,1
random,1,10,0.5735013484954834,1
random,2,10,0.6355886459350586,2
random,3,10,0.5917096138000488,1
random,4,10,0.5891518592834473,2
random,5,10,0.5689578056335449,2
random,6,10,0.5934867858886719,2
random,7,10,0.5699002742767334,2
random,8,10,0.569237470626831,2
random,9,10,0.6268036365509033,2
random,10,10,0.5682058334350586,2
random,11,10,0.5680782794952393,2
random,12,10,0.5686612129211426,2
random,13,10,0.5689642429351807,2
random,14,10,0.5696361064910889,2
random,0,11,0.5637829303741455,1
random,1,11,0.5672643184661865,2
random,2,11,0.5615286827087402,1
random,3,11,0.5672247409820557,2
random,4,11,0.5616233348846436,1
random,5,11,0.5633876323699951,1
random,6,11,0.5681629180908203,2
random,7,11,0.5819380283355713,1
random,8,11,0.5623266696929932,1
random,9,11,0.5866365432739258,2
random,10,11,0.5655519962310791,2
random,11,11,0.5682461261749268,2
random,12,11,0.5632989406585693,1
random,13,11,0.5653705596923828,2
random,14,11,0.5818920135498047,1
random,0,12,0.5638270378112793,1
random,1,12,0.5644099712371826,1
random,2,12,0.5695149898529053,2
random,3,12,0.5699911117553711,2
random,4,12,0.5684168338775635,1
random,5,12,0.5663931369781494,1
random,6,12,0.569465160369873,2
random,7,12,0.5669405460357666,2
random,8,12,0.566725492477417,1
random,9,12,0.5670492649078369,2
random,10,12,0.5657405853271484,2
random,11,12,0.5681118965148926,2
random,12,12,0.5690948963165283,2
random,13,12,0.5652432441711426,2
random,14,12,0.5666930675506592,2
random,0,13,0.5604691505432129,1
random,1,13,0.5615055561065674,1
random,2,13,0.560551643371582,1
random,3,13,0.5597586631774902,1
random,4,13,0.5588111877441406,1
random,5,13,0.5609972476959229,1
random,6,13,0.5597386360168457,1
random,7,13,0.5596637725830078,1
random,8,13,0.5598011016845703,1
random,9,13,0.5786609649658203,1
random,10,13,0.5578141212463379,1
random,11,13,0.5638995170593262,1
random,12,13,0.5590572357177734,1
random,13,13,0.5598030090332031,1
random,14,13,0.5616297721862793,1
random,0,14,0.5562360286712646,1
random,1,14,0.557530403137207,1
random,2,14,0.5577731132507324,1
random,3,14,0.5692145824432373,1
random,4,14,0.5673389434814453,1
random,5,14,0.5679268836975098,1
random,6,14,0.5643289089202881,1
random,7,14,0.619863748550415,1
random,8,14,0.5713715553283691,1
random,9,14,0.5740706920623779,1
random,10,14,0.5673604011535645,1
random,11,14,0.5633330345153809,1
random,12,14,0.5709710121154785,1
random,13,14,0.5598020553588867,1
random,14,14,0.5628705024719238,1
random,0,15,0.560427188873291,1
random,1,15,0.5587286949157715,1
random,2,15,0.5605263710021973,1
random,3,15,0.5579266548156738,1
random,4,15,0.5651063919067383,1
random,5,15,0.558880090713501,1
random,6,15,0.5583698749542236,1
random,7,15,0.5608539581298828,1
random,8,15,0.5591731071472168,1
random,9,15,0.5606906414031982,1
random,10,15,0.5570557117462158,1
random,11,15,0.5563678741455078,1
random,12,15,0.5572938919067383,1
random,13,15,0.5568397045135498,1
random,14,15,0.5570967197418213,1
random,0,16,0.5622286796569824,2
random,1,16,0.555478572845459,1
random,2,16,0.5576949119567871,1
random,3,16,0.5592141151428223,2
random,4,16,0.5696091651916504,1
random,5,16,0.5694999694824219,2
random,6,16,0.5684812068939209,2
random,7,16,0.5708229541778564,1
random,8,16,0.5698974132537842,2
random,9,16,0.5670695304870605,1
random,10,16,0.56864333152771,2
random,11,16,0.5672574043273926,2
random,12,16,0.5674474239349365,1
random,13,16,0.5699048042297363,2
random,14,16,0.5686023235321045,1
random,0,17,0.5721163749694824,2
random,1,17,0.5646326541900635,1
random,2,17,0.5691699981689453,2
random,3,17,0.5724236965179443,2
random,4,17,0.5685927867889404,2
random,5,17,0.5676946640014648,2
random,6,17,0.5663139820098877,1
random,7,17,0.5668494701385498,2
random,8,17,0.5609221458435059,2
random,9,17,0.5608556270599365,2
random,10,17,0.5760972499847412,2
random,11,17,0.5602927207946777,1
random,12,17,0.6159327030181885,1
random,13,17,0.5615506172180176,1
random,14,17,0.5596754550933838,2
random,0,18,0.5604202747344971,1
random,1,18,0.5681016445159912,2
random,2,18,0.5615048408508301,1
random,3,18,0.5652494430541992,2
random,4,18,0.5613875389099121,1
random,5,18,0.5628771781921387,2
random,6,18,0.5612821578979492,1
random,7,18,0.5616767406463623,1
random,8,18,0.5758931636810303,2
random,9,18,0.5613398551940918,1
random,10,18,0.5644030570983887,2
random,11,18,0.5599989891052246,1
random,12,18,0.5628466606140137,2
random,13,18,0.565187931060791,1
random,14,18,0.5593152046203613,1
random,0,19,0.5578658580780029,2
random,1,19,0.554328203201294,1
random,2,19,0.5591278076171875,2
random,3,19,0.5571916103363037,2
random,4,19,0.5570292472839355,1
random,5,19,0.5540401935577393,1
random,6,19,0.558279275894165,2
random,7,19,0.554786205291748,1
random,8,19,0.5542738437652588,1
random,9,19,0.5582258701324463,2
random,10,19,0.555901288986206,2
random,11,19,0.5575077533721924,2
random,12,19,0.5539596080780029,1
random,13,19,0.557154655456543,2
random,14,19,0.5561561584472656,1
random,0,20,0.580071210861206,1
random,1,20,0.5622649192810059,1
random,2,20,0.5632095336914062,1
random,3,20,0.5679454803466797,2
random,4,20,0.5697944164276123,2
random,5,20,0.5681557655334473,2
random,6,20,0.5714027881622314,2
random,7,20,0.565793514251709,2
random,8,20,0.5685844421386719,2
random,9,20,0.5702958106994629,2
random,10,20,0.5686612129211426,2
random,11,20,0.5617473125457764,1
random,12,20,0.5825142860412598,2
random,13,20,0.622732400894165,1
random,14,20,0.5696344375610352,2
random,0,21,0.5579323768615723,1
random,1,21,0.5577583312988281,1
random,2,21,0.5589785575866699,1
random,3,21,0.5576276779174805,1
random,4,21,0.5575518608093262,1
random,5,21,0.558647632598877,1
random,6,21,0.5610215663909912,1
random,7,21,0.5654051303863525,1
random,8,21,0.5702617168426514,1
random,9,21,0.576585054397583,1
random,10,21,0.5647439956665039,1
random,11,21,0.5640437602996826,1
random,12,21,0.5913782119750977,1
random,13,21,0.5574030876159668,1
random,14,21,0.5572350025177002,1
random,0,22,0.6204125881195068,1
random,1,22,0.5745940208435059,1
random,2,22,0.5665760040283203,2
random,3,22,0.5666077136993408,2
random,4,22,0.5591669082641602,2
random,5,22,0.5603623390197754,2
random,6,22,0.5623161792755127,2
random,7,22,0.6199753284454346,2
random,8,22,0.558945894241333,1
random,9,22,0.5654330253601074,2
random,10,22,0.5600183010101318,1
random,11,22,0.557471513748169,1
random,12,22,0.5632622241973877,2
random,13,22,0.5611252784729004,2
random,14,22,0.559929609298706,2
random,0,23,0.5474095344543457,1
random,1,23,0.5472166538238525,1
random,2,23,0.5517489910125732,2
random,3,23,0.5507581233978271,2
random,4,23,0.5497369766235352,2
random,5,23,0.5489292144775391,2
random,6,23,0.5663425922393799,1
random,7,23,0.5501480102539062,2
random,8,23,0.5524148941040039,1
random,9,23,0.5566105842590332,2
random,10,23,0.5530707836151123,1
random,11,23,0.5621511936187744,2
random,12,23,0.5573081970214844,2
random,13,23,0.5556299686431885,1
random,14,23,0.6138145923614502,2
random,0,24,0.5580995082855225,1
random,1,24,0.560877799987793,2
random,2,24,0.5623998641967773,2
random,3,24,0.5648784637451172,2
random,4,24,0.560910701751709,2
random,5,24,0.5758845806121826,2
random,6,24,0.5647950172424316,2
random,7,24,0.5775692462921143,1
random,8,24,0.5605649948120117,1
random,9,24,0.5757932662963867,1
random,10,24,0.5605447292327881,1
random,11,24,0.5619344711303711,2
random,12,24,0.553534984588623,2
random,13,24,0.5497541427612305,1
random,14,24,0.5560929775238037,2
random,0,25,0.5536422729492188,1
random,1,25,0.5529565811157227,1
random,2,25,0.5527446269989014,1
random,3,25,0.5521442890167236,1
random,4,25,0.5549046993255615,1
random,5,25,0.5514094829559326,1
random,6,25,0.5531144142150879,1
random,7,25,0.5551724433898926,1
random,8,25,0.5516207218170166,1
random,9,25,0.5510718822479248,1
random,10,25,0.5497996807098389,1
random,11,25,0.5525100231170654,1
random,12,25,0.551443338394165,1
random,13,25,0.5536088943481445,1
random,14,25,0.5552346706390381,1
random,0,26,0.5580389499664307,2
random,1,26,0.5566267967224121,1
random,2,26,0.5579259395599365,2
random,3,26,0.5543453693389893,1
random,4,26,0.55849289894104,1
random,5,26,0.5588374137878418,2
random,6,26,0.554304838180542,1
random,7,26,0.5580735206604004,2
random,8,26,0.559600830078125,2
random,9,26,0.5568232536315918,1
random,10,26,0.5574331283569336,1
random,11,26,0.5707807540893555,1
random,12,26,0.5563464164733887,1
random,13,26,0.5590708255767822,2
random,14,26,0.5576598644256592,2
random,0,27,0.5523970127105713,1
random,1,27,0.5505821704864502,1
random,2,27,0.5487346649169922,1
random,3,27,0.5489370822906494,1
random,4,27,0.5478055477142334,1
random,5,27,0.5505332946777344,1
random,6,27,0.5488166809082031,1
random,7,27,0.5505843162536621,1
random,8,27,0.5503499507904053,1
random,9,27,0.5485482215881348,1
random,10,27,0.6114096641540527,1
random,11,27,0.5486152172088623,1
random,12,27,0.6065950393676758,1
random,13,27,0.5494658946990967,1
random,14,27,0.5485904216766357,1
random,0,28,0.5683512687683105,1
random,1,28,0.556952953338623,1
random,2,28,0.5535671710968018,1
random,3,28,0.5526843070983887,1
random,4,28,0.5537581443786621,1
random,5,28,0.5686242580413818,1
random,6,28,0.5548772811889648,1
random,7,28,0.5696628093719482,1
random,8,28,0.6129364967346191,1
random,9,28,0.5548710823059082,1
random,10,28,0.5540213584899902,1
random,11,28,0.553025484085083,1
random,12,28,0.5635666847229004,1
random,13,28,0.5549895763397217,1
random,14,28,0.5605394840240479,1
random,0,29,0.5637609958648682,1
random,1,29,0.5570425987243652,1
random,2,29,0.5595333576202393,1
random,3,29,0.5618867874145508,1
random,4,29,0.5595645904541016,1
random,5,29,0.5552911758422852,1
random,6,29,0.5559842586517334,1
random,7,29,0.5574560165405273,1
random,8,29,0.5602574348449707,1
random,9,29,0.5682647228240967,1
random,10,29,0.5573644638061523,1
random,11,29,0.5551974773406982,1
random,12,29,0.5532076358795166,1
random,13,29,0.5616583824157715,1
random,14,29,0.5552875995635986,1
random,0,30,0.5557599067687988,2
random,1,30,0.5527868270874023,2
random,2,30,0.55098557472229,1
random,3,30,0.5505812168121338,1
random,4,30,0.5550506114959717,2
random,5,30,0.564016580581665,1
random,6,30,0.5517141819000244,1
random,7,30,0.5652058124542236,1
random,8,30,0.5549554824829102,2
random,9,30,0.5512032508850098,1
random,10,30,0.55157470703125,1
random,11,30,0.5540294647216797,2
random,12,30,0.5517704486846924,2
random,13,30,0.568697452545166,1
random,14,30,0.5630359649658203,1
random,0,31,0.570871114730835,1
random,1,31,0.5701329708099365,1
random,2,31,0.5725116729736328,1
random,3,31,0.5690107345581055,1
random,4,31,0.5722050666809082,1
random,5,31,0.5769188404083252,1
random,6,31,0.5829892158508301,1
random,7,31,0.5811619758605957,1
random,8,31,0.5686109066009521,1
random,9,31,0.5728888511657715,1
random,10,31,0.5731604099273682,1
random,11,31,0.572540283203125,1
random,12,31,0.5698392391204834,1
random,13,31,0.5709648132324219,1
random,14,31,0.575756311416626,1
random,0,32,0.559546947479248,1
random,1,32,0.6178550720214844,2
random,2,32,0.5557689666748047,1
random,3,32,0.5575566291809082,1
random,4,32,0.554602861404419,1
random,5,32,0.5588588714599609,2
random,6,32,0.5568444728851318,2
random,7,32,0.5681936740875244,1
random,8,32,0.555131196975708,1
random,9,32,0.5566897392272949,1
random,10,32,0.5582723617553711,2
random,11,32,0.5682086944580078,1
random,12,32,0.5598573684692383,2
random,13,32,0.5603091716766357,2
random,14,32,0.5542585849761963,1
random,0,33,0.5577757358551025,2
random,1,33,0.5554983615875244,2
random,2,33,0.5539896488189697,1
random,3,33,0.5541234016418457,2
random,4,33,0.5543370246887207,1
random,5,33,0.5567619800567627,2
random,6,33,0.5533976554870605,1
random,7,33,0.558326244354248,2
random,8,33,0.559598445892334,2
random,9,33,0.5571389198303223,2
random,10,33,0.5540130138397217,1
random,11,33,0.5558991432189941,1
random,12,33,0.5558092594146729,1
random,13,33,0.5543992519378662,2
random,14,33,0.5545616149902344,1
random,0,34,0.5540287494659424,1
random,1,34,0.5604357719421387,1
random,2,34,0.5553724765777588,1
random,3,34,0.5566470623016357,2
random,4,34,0.5523626804351807,1
random,5,34,0.5563323497772217,2
random,6,34,0.5534436702728271,1
random,7,34,0.5554533004760742,2
random,8,34,0.5570530891418457,2
random,9,34,0.5564818382263184,2
random,10,34,0.5531582832336426,1
random,11,34,0.5523004531860352,1
random,12,34,0.5560407638549805,2
random,13,34,0.5557312965393066,2
random,14,34,0.554257869720459,2
random,0,35,0.5480067729949951,1
random,1,35,0.5500631332397461,1
random,2,35,0.5466513633728027,1
random,3,35,0.5463294982910156,1
random,4,35,0.5459213256835938,1
random,5,35,0.546637773513794,1
random,6,35,0.5439064502716064,1
random,7,35,0.5474605560302734,1
random,8,35,0.5460696220397949,1
random,9,35,0.5460598468780518,1
random,10,35,0.5569159984588623,1
random,11,35,0.5571548938751221,1
random,12,35,0.5459475517272949,1
random,13,35,0.5459091663360596,1
random,14,35,0.5424895286560059,1
random,0,36,0.5482480525970459,1
random,1,36,0.5534629821777344,1
random,2,36,0.5527076721191406,1
random,3,36,0.5533347129821777,1
random,4,36,0.551323413848877,1
random,5,36,0.5516119003295898,1
random,6,36,0.5718035697937012,1
random,7,36,0.5533158779144287,1
random,8,36,0.5534632205963135,1
random,9,36,0.5576181411743164,1
random,10,36,0.549623966217041,1
random,11,36,0.5484130382537842,1
random,12,36,0.5517368316650391,1
random,13,36,0.5531260967254639,1
random,14,36,0.5552117824554443,1
random,0,37,0.5460665225982666,1
random,1,37,0.5442173480987549,1
random,2,37,0.547661542892456,1
random,3,37,0.5457346439361572,1
random,4,37,0.5514347553253174,1
random,5,37,0.5489919185638428,1
random,6,37,0.5517635345458984,1
random,7,37,0.545403003692627,1
random,8,37,0.5447566509246826,1
random,9,37,0.5460848808288574,1
random,10,37,0.5452775955200195,1
random,11,37,0.5443191528320312,1
random,12,37,0.5445058345794678,1
random,13,37,0.5449974536895752,1
random,14,37,0.5449337959289551,1
random,0,38,0.5551400184631348,1
random,1,38,0.562716007232666,2
random,2,38,0.5666360855102539,2
random,3,38,0.5670714378356934,2
random,4,38,0.564866304397583,1
random,5,38,0.5632648468017578,1
random,6,38,0.5648019313812256,1
random,7,38,0.5679318904876709,1
random,8,38,0.5690438747406006,2
random,9,38,0.5707352161407471,2
random,10,38,0.5660147666931152,2
random,11,38,0.5649268627166748,1
random,12,38,0.5662198066711426,2
random,13,38,0.5680527687072754,2
random,14,38,0.5646951198577881,2
random,0,39,0.5606410503387451,1
random,1,39,0.5644097328186035,1
random,2,39,0.5726189613342285,1
random,3,39,0.5607728958129883,1
random,4,39,0.5606181621551514,1
random,5,39,0.5642650127410889,1
random,6,39,0.5509417057037354,1
random,7,39,0.5496609210968018,1
random,8,39,0.5510203838348389,1
random,9,39,0.550999641418457,1
random,10,39,0.5531725883483887,1
random,11,39,0.551194429397583,1
random,12,39,0.5468730926513672,1
random,13,39,0.5501039028167725,1
random,14,39,0.54913330078125,1
random,0,40,0.5580885410308838,1
random,1,40,0.5578474998474121,1
random,2,40,0.5584933757781982,2
random,3,40,0.5587096214294434,2
random,4,40,0.5595207214355469,2
random,5,40,0.5546438694000244,1
random,6,40,0.5567591190338135,2
random,7,40,0.5581531524658203,2
random,8,40,0.5608546733856201,2
random,9,40,0.5582733154296875,2
random,10,40,0.5576519966125488,1
random,11,40,0.5590007305145264,2
random,12,40,0.5736439228057861,2
random,13,40,0.561448335647583,1
random,14,40,0.5577247142791748,1
random,0,41,0.5489060878753662,1
random,1,41,0.5501868724822998,1
random,2,41,0.5493016242980957,1
random,3,41,0.5489275455474854,1
random,4,41,0.548084020614624,1
random,5,41,0.5496532917022705,1
random,6,41,0.5506901741027832,1
random,7,41,0.5504918098449707,1
random,8,41,0.5510222911834717,1
random,9,41,0.5486485958099365,1
random,10,41,0.5527305603027344,1
random,11,41,0.5492451190948486,1
random,12,41,0.5611281394958496,1
random,13,41,0.5504791736602783,1
random,14,41,0.5465993881225586,1
random,0,42,0.5507266521453857,2
random,1,42,0.5501222610473633,2
random,2,42,0.5503993034362793,1
random,3,42,0.5496668815612793,2
random,4,42,0.5516505241394043,2
random,5,42,0.5489091873168945,1
random,6,42,0.5633885860443115,1
random,7,42,0.5520577430725098,2
random,8,42,0.5514612197875977,1
random,9,42,0.5508606433868408,2
random,10,42,0.551011323928833,2
random,11,42,0.5498077869415283,2
random,12,42,0.5489501953125,1
random,13,42,0.5536210536956787,2
random,14,42,0.5507967472076416,2
random,0,43,0.5614566802978516,1
random,1,43,0.5578713417053223,1
random,2,43,0.5554962158203125,1
random,3,43,0.5551548004150391,1
random,4,43,0.5581367015838623,1
random,5,43,0.564084529876709,1
random,6,43,0.5583920478820801,1
random,7,43,0.5671534538269043,1
random,8,43,0.5635759830474854,1
random,9,43,0.5699179172515869,1
random,10,43,0.5613493919372559,1
random,11,43,0.622591495513916,1
random,12,43,0.5677223205566406,1
random,13,43,0.5717203617095947,1
random,14,43,0.5690689086914062,1
random,0,44,0.5655155181884766,2
random,1,44,0.5832548141479492,2
random,2,44,0.5610311031341553,1
random,3,44,0.5600237846374512,1
random,4,44,0.5775866508483887,1
random,5,44,0.55995774269104,2
random,6,44,0.5617072582244873,1
random,7,44,0.5781760215759277,1
random,8,44,0.5792069435119629,2
random,9,44,0.570209264755249,2
random,10,44,0.5610182285308838,1
random,11,44,0.5631105899810791,2
random,12,44,0.5586447715759277,1
random,13,44,0.564568281173706,2
random,14,44,0.5591845512390137,1
random,0,45,0.5559470653533936,2
random,1,45,0.5557765960693359,2
random,2,45,0.5548238754272461,2
random,3,45,0.555100679397583,2
random,4,45,0.5543613433837891,2
random,5,45,0.5568461418151855,2
random,6,45,0.5733511447906494,2
random,7,45,0.5775234699249268,2
random,8,45,0.5625877380371094,2
random,9,45,0.5604772567749023,1
random,10,45,0.5615019798278809,1
random,11,45,0.5606422424316406,2
random,12,45,0.5661749839782715,2
random,13,45,0.5642185211181641,1
random,14,45,0.56488037109375,2
random,0,46,0.6218917369842529,2
random,1,46,0.5576784610748291,1
random,2,46,0.5594160556793213,1
random,3,46,0.5613329410552979,2
random,4,46,0.563671350479126,2
random,5,46,0.561021089553833,2
random,6,46,0.5566058158874512,1
random,7,46,0.5629763603210449,2
random,8,46,0.580723762512207,1
random,9,46,0.560410737991333,1
random,10,46,0.5581915378570557,1
random,11,46,0.5525457859039307,1
random,12,46,0.5518417358398438,1
random,13,46,0.5529828071594238,1
random,14,46,0.555302619934082,2
random,0,47,0.5570285320281982,2
random,1,47,0.5565946102142334,2
random,2,47,0.5542941093444824,2
random,3,47,0.5558764934539795,2
random,4,47,0.5547962188720703,1
random,5,47,0.556875467300415,2
random,6,47,0.556626558303833,2
random,7,47,0.5522208213806152,1
random,8,47,0.5565581321716309,2
random,9,47,0.554995059967041,1
random,10,47,0.5725562572479248,2
random,11,47,0.6128184795379639,2
random,12,47,0.5588958263397217,2
random,13,47,0.5533769130706787,2
random,14,47,0.5570781230926514,2
random,0,48,0.5562806129455566,1
random,1,48,0.5562679767608643,1
random,2,48,0.5566263198852539,1
random,3,48,0.5576128959655762,1
random,4,48,0.554459810256958,1
random,5,48,0.5529088973999023,1
random,6,48,0.557049036026001,1
random,7,48,0.5561301708221436,1
random,8,48,0.556757926940918,1
random,9,48,0.5567872524261475,1
random,10,48,0.5541982650756836,1
random,11,48,0.5551145076751709,1
random,12,48,0.5552258491516113,1
random,13,48,0.5585727691650391,1
random,14,48,0.5579371452331543,1
random,0,49,0.5779526233673096,1
random,1,49,0.5627880096435547,2
random,2,49,0.5602202415466309,1
random,3,49,0.5615301132202148,2
random,4,49,0.5601377487182617,1
random,5,49,0.5645177364349365,2
random,6,49,0.5657086372375488,2
random,7,49,0.5633602142333984,1
random,8,49,0.5581684112548828,1
random,9,49,0.5560894012451172,1
random,10,49,0.5619840621948242,2
random,11,49,0.5624840259552002,1
random,12,49,0.5649247169494629,2
random,13,49,0.5634551048278809,2
random,14,49,0.564380407333374,2
random,0,50,0.5493602752685547,1
random,1,50,0.5496938228607178,2
random,2,50,0.5467355251312256,1
random,3,50,0.549555778503418,2
random,4,50,0.5506560802459717,2
random,5,50,0.5652501583099365,1
random,6,50,0.5490808486938477,2
random,7,50,0.5673847198486328,2
random,8,50,0.5514304637908936,1
random,9,50,0.5504579544067383,2
random,10,50,0.5547699928283691,1
random,11,50,0.5691888332366943,2
random,12,50,0.555811882019043,1
random,13,50,0.5576815605163574,2
random,14,50,0.5578861236572266,2
random,0,51,0.5725584030151367,2
random,1,51,0.5703644752502441,1
random,2,51,0.5575330257415771,2
random,3,51,0.5486061573028564,1
random,4,51,0.551405668258667,2
random,5,51,0.5544631481170654,2
random,6,51,0.5556035041809082,1
random,7,51,0.5554370880126953,2
random,8,51,0.5499579906463623,1
random,9,51,0.549382209777832,1
random,10,51,0.5729575157165527,1
random,11,51,0.5500712394714355,1
random,12,51,0.5501832962036133,2
random,13,51,0.5606667995452881,1
random,14,51,0.6101348400115967,2
random,0,52,0.5537433624267578,2
random,1,52,0.5547194480895996,2
random,2,52,0.5522053241729736,1
random,3,52,0.5550556182861328,2
random,4,52,0.5517122745513916,1
random,5,52,0.5626516342163086,2
random,6,52,0.5709090232849121,2
random,7,52,0.5552523136138916,2
random,8,52,0.549579381942749,1
random,9,52,0.5717520713806152,2
random,10,52,0.553814172744751,2
random,11,52,0.5570323467254639,2
random,12,52,0.5604681968688965,1
random,13,52,0.5635201930999756,1
random,14,52,0.5606687068939209,2
random,0,53,0.555466890335083,1
random,1,53,0.5560109615325928,1
random,2,53,0.5568878650665283,1
random,3,53,0.5608551502227783,1
random,4,53,0.5560605525970459,1
random,5,53,0.5572717189788818,1
random,6,53,0.5550286769866943,1
random,7,53,0.5543527603149414,1
random,8,53,0.5596263408660889,1
random,9,53,0.5555458068847656,1
random,10,53,0.5568797588348389,1
random,11,53,0.553642988204956,1
random,12,53,0.5580415725708008,1
random,13,53,0.5783069133758545,1
random,14,53,0.5560252666473389,1
random,0,54,0.5500657558441162,1
random,1,54,0.5483179092407227,1
random,2,54,0.5477461814880371,1
random,3,54,0.5472011566162109,1
random,4,54,0.5495223999023438,1
random,5,54,0.5467021465301514,1
random,6,54,0.5497143268585205,1
random,7,54,0.5459873676300049,1
random,8,54,0.5479831695556641,1
random,9,54,0.5470185279846191,1
random,10,54,0.5468525886535645,1
random,11,54,0.5469834804534912,1
random,12,54,0.5486023426055908,1
random,13,54,0.5447421073913574,1
