algorithm,run_id,sudoku_id,exec_time,branch_count
random,2,15,13.050447940826416,1078
random,3,15,5.0662596225738525,497
random,4,15,18.816094636917114,1643
random,5,15,19.422505855560303,1689
random,6,15,12.54917597770691,1078
random,7,15,6.716887474060059,602
random,8,15,5.592850685119629,446
random,9,15,20.806847095489502,1814
random,10,15,6.457187652587891,627
random,11,15,3.7406792640686035,302
random,12,15,20.33094334602356,1761
random,13,15,6.266033887863159,461
random,14,15,0.6902222633361816,4
random,0,16,9.377855062484741,1312
random,1,16,3.2008283138275146,309
random,2,16,10.2817223072052,1378
random,3,16,3.6023919582366943,453
random,4,16,5.896312952041626,763
random,5,16,5.625221014022827,728
random,6,16,6.2132487297058105,746
random,7,16,0.9666101932525635,51
random,8,16,1.3448033332824707,99
random,9,16,5.364962339401245,689
random,10,16,9.57323169708252,1285
random,11,16,1.131486415863037,70
random,12,16,4.869733810424805,568
random,13,16,9.440276861190796,1233
random,14,16,2.754581928253174,296
random,0,17,14.08466911315918,1447
random,1,17,11.34432053565979,1238
random,2,17,9.448582649230957,975
random,3,17,0.6881651878356934,4
random,4,17,10.596383571624756,1026
random,5,17,4.873456239700317,475
random,6,17,5.6682960987091064,647
random,7,17,15.822454690933228,1711
random,8,17,8.796281099319458,883
random,9,17,6.273452043533325,668
random,10,17,3.7631633281707764,407
random,11,17,4.169041156768799,410
random,12,17,0.8002984523773193,15
random,13,17,1.8495707511901855,130
random,14,17,5.4793500900268555,566
random,0,18,3.3435096740722656,324
random,1,18,2.3471217155456543,208
random,2,18,7.088302135467529,738
random,3,18,4.636822462081909,435
random,4,18,4.740119457244873,440
random,5,18,4.738011837005615,445
random,6,18,0.9694700241088867,37
random,7,18,5.206284046173096,495
random,8,18,6.520264625549316,669
random,9,18,0.7749307155609131,12
random,10,18,4.647029876708984,463
random,11,18,1.9423027038574219,157
random,12,18,6.289950370788574,663
random,13,18,5.164382219314575,506
random,14,18,6.386280536651611,683
random,0,19,1.78875732421875,158
random,1,19,2.4468812942504883,218
random,2,19,4.122793197631836,487
random,3,19,1.5307738780975342,105
random,4,19,0.6779766082763672,3
random,5,19,2.5893359184265137,231
random,6,19,2.5820789337158203,201
random,7,19,2.505059003829956,225
random,8,19,0.9011456966400146,35
random,9,19,1.6580641269683838,121
random,10,19,2.366973638534546,171
random,11,19,2.018361806869507,199
random,12,19,2.1452810764312744,192
random,13,19,1.3670456409454346,85
random,14,19,1.000227689743042,56
random,0,20,3.9353935718536377,333
random,1,20,4.4023215770721436,376
random,2,20,1.571828842163086,76
random,3,20,1.1213347911834717,56
random,4,20,3.6746435165405273,335
random,5,20,2.439634323120117,195
random,6,20,0.6511304378509521,2
random,7,20,5.477057695388794,578
random,8,20,0.7992801666259766,22
random,9,20,4.402353525161743,440
random,10,20,0.729034423828125,9
random,11,20,3.3410351276397705,291
random,12,20,0.9935324192047119,39
random,13,20,1.199808120727539,63
random,14,20,0.6915283203125,6
random,0,21,8.513168096542358,741
random,1,21,5.137976408004761,462
random,2,21,1.0030627250671387,27
random,3,21,9.68349313735962,855
random,4,21,7.541168928146362,755
random,5,21,3.0792343616485596,190
random,6,21,11.419985294342041,1059
random,7,21,6.970268487930298,736
random,8,21,4.343436002731323,424
random,9,21,6.496095418930054,533
random,10,21,3.42333984375,279
random,11,21,5.469728946685791,543
random,12,21,9.300029039382935,915
random,13,21,0.6576509475708008,3
random,14,21,2.692288875579834,209
random,0,22,4.0909552574157715,523
random,1,22,5.829912185668945,737
random,2,22,2.5644960403442383,296
random,3,22,3.3133628368377686,360
random,4,22,6.504020690917969,847
random,5,22,3.082864999771118,397
random,6,22,5.712522983551025,705
random,7,22,6.504063606262207,820
random,8,22,8.690402269363403,1184
random,9,22,3.654712677001953,512
random,10,22,4.471370220184326,563
random,11,22,3.344552516937256,373
random,12,22,5.517189025878906,694
random,13,22,1.1457674503326416,64
random,14,22,5.818279027938843,778
random,0,23,2.9205398559570312,313
random,1,23,2.198411464691162,170
random,2,23,0.8862805366516113,32
random,3,23,0.7300620079040527,4
random,4,23,3.305710554122925,284
random,5,23,2.62410831451416,256
random,6,23,5.068312644958496,518
random,7,23,0.6290116310119629,2
random,8,23,1.7231593132019043,133
random,9,23,5.623603105545044,559
random,10,23,1.039484977722168,59
random,11,23,4.00638747215271,404
random,12,23,1.4305543899536133,89
random,13,23,3.9939544200897217,415
random,14,23,1.2692716121673584,77
random,0,24,8.22474980354309,755
random,1,24,0.7099850177764893,11
random,2,24,10.703473806381226,1092
random,3,24,1.5925748348236084,78
random,4,24,1.2857017517089844,44
random,5,24,7.7670862674713135,756
random,6,24,4.697580814361572,305
random,7,24,0.8952484130859375,24
random,8,24,8.687074422836304,800
random,9,24,0.7219955921173096,10
random,10,24,17.466387271881104,1809
random,11,24,2.7403931617736816,171
random,12,24,7.126283884048462,741
random,13,24,6.791224479675293,584
random,14,24,5.738303184509277,569
random,0,25,1.0665013790130615,32
random,1,25,2.4059202671051025,206
random,2,25,2.4036781787872314,209
random,3,25,1.859978199005127,156
random,4,25,3.5903234481811523,347
random,5,25,2.505678415298462,239
random,6,25,4.876285791397095,473
random,7,25,6.833204746246338,671
random,8,25,1.2041759490966797,33
random,9,25,2.729933023452759,267
random,10,25,2.8424086570739746,235
random,11,25,6.205004453659058,666
random,12,25,0.7433269023895264,6
random,13,25,2.6125125885009766,218
random,14,25,4.473705768585205,427
random,0,26,3.2734215259552,378
random,1,26,1.460824728012085,56
random,2,26,0.6914627552032471,2
random,3,26,3.317746162414551,415
random,4,26,0.7347500324249268,10
random,5,26,1.2412562370300293,53
random,6,26,3.19529128074646,329
random,7,26,1.1228995323181152,56
random,8,26,0.9392540454864502,37
random,9,26,0.9806725978851318,64
random,10,26,0.7551929950714111,8
random,11,26,3.253635883331299,302
random,12,26,1.221863031387329,76
random,13,26,1.848951816558838,224
random,14,26,3.1861026287078857,296
random,0,27,0.681586742401123,5
random,1,27,0.671539306640625,3
random,2,27,4.270550012588501,384
random,3,27,1.5107080936431885,98
random,4,27,7.350185394287109,731
random,5,27,4.966710090637207,391
random,6,27,0.755162239074707,22
random,7,27,4.444787502288818,400
random,8,27,3.164642333984375,274
random,9,27,4.601266860961914,375
random,10,27,0.6129910945892334,1
random,11,27,6.615865707397461,618
random,12,27,0.7914135456085205,7
random,13,27,1.5546653270721436,120
random,14,27,3.2392807006835938,268
random,0,28,2.0647125244140625,181
random,1,28,2.881028890609741,328
random,2,28,1.9942963123321533,133
random,3,28,2.2294421195983887,249
random,4,28,1.8719007968902588,165
random,5,28,1.7409181594848633,145
random,6,28,1.7186143398284912,112
random,7,28,0.6730263233184814,4
random,8,28,5.702237844467163,624
random,9,28,1.4935193061828613,93
random,10,28,1.5366148948669434,126
random,11,28,1.268937110900879,64
random,12,28,1.056168794631958,43
random,13,28,3.8914923667907715,390
random,14,28,1.2136430740356445,109
random,0,29,1.519249439239502,75
random,1,29,0.6751439571380615,11
random,2,29,1.5202457904815674,80
random,3,29,0.8005001544952393,10
random,4,29,0.6662132740020752,4
random,5,29,2.39788556098938,199
random,6,29,1.9211750030517578,147
random,7,29,0.8401949405670166,12
random,8,29,0.8587532043457031,21
random,9,29,3.062204122543335,284
random,10,29,3.1094276905059814,280
random,11,29,0.6385297775268555,2
random,12,29,1.260526180267334,52
random,13,29,1.6104233264923096,124
random,14,29,3.397961378097534,378
random,0,30,4.845587491989136,449
random,1,30,2.576429843902588,195
random,2,30,3.3965466022491455,286
random,3,30,2.9996721744537354,274
random,4,30,2.8811991214752197,227
random,5,30,1.0720672607421875,37
random,6,30,0.64235520362854,2
random,7,30,4.633575677871704,463
random,8,30,1.0074067115783691,20
random,9,30,3.159437417984009,269
random,10,30,1.8304805755615234,118
random,11,30,3.355623722076416,262
random,12,30,2.7494800090789795,216
random,13,30,2.3656163215637207,187
random,14,30,1.9986586570739746,134
random,0,31,5.587576866149902,510
random,1,31,1.6429810523986816,122
random,2,31,3.1926724910736084,292
random,3,31,5.959429740905762,517
random,4,31,3.0484981536865234,343
random,5,31,1.0581169128417969,36
random,6,31,4.362002372741699,325
random,7,31,2.842299222946167,183
random,8,31,6.507023334503174,626
random,9,31,1.3597843647003174,123
random,10,31,4.18115234375,342
random,11,31,0.7894265651702881,9
random,12,31,3.587332010269165,306
random,13,31,0.9300637245178223,44
random,14,31,1.934138298034668,156
random,0,32,10.499768257141113,926
random,1,32,18.094548225402832,1652
random,2,32,0.9456756114959717,30
random,3,32,19.72993230819702,1806
random,4,32,4.141856908798218,334
random,5,32,10.905731201171875,945
random,6,32,21.29405426979065,1789
random,7,32,17.745550870895386,1552
random,8,32,19.296757221221924,1803
random,9,32,11.910959005355835,1091
random,10,32,18.4878830909729,1556
random,11,32,4.471063852310181,383
random,12,32,12.574865579605103,1129
random,13,32,17.51947784423828,1649
random,14,32,2.212308883666992,179
random,0,33,3.9935011863708496,412
random,1,33,4.3779284954071045,386
random,2,33,0.6275744438171387,1
random,3,33,4.6479411125183105,496
random,4,33,1.245408058166504,67
random,5,33,3.0454118251800537,295
random,6,33,2.663335084915161,191
random,7,33,2.695780038833618,228
random,8,33,3.0032567977905273,248
random,9,33,0.789252519607544,13
random,10,33,6.3980231285095215,564
random,11,33,2.138148307800293,166
random,12,33,3.4116833209991455,321
random,13,33,3.8072335720062256,357
random,14,33,2.647235631942749,207
random,0,34,0.7695848941802979,20
random,1,34,2.348443031311035,186
random,2,34,1.0525686740875244,39
random,3,34,1.441314458847046,67
random,4,34,4.896473407745361,392
random,5,34,2.784698247909546,195
random,6,34,5.173792600631714,434
random,7,34,0.6212382316589355,1
random,8,34,1.0066003799438477,47
random,9,34,0.7231543064117432,8
random,10,34,1.7612090110778809,122
random,11,34,4.349241733551025,371
random,12,34,7.288426160812378,701
random,13,34,3.4872071743011475,291
random,14,34,3.074937343597412,241
random,0,35,0.7260532379150391,9
random,1,35,3.0554988384246826,223
random,2,35,0.7800924777984619,20
random,3,35,2.883502721786499,240
random,4,35,0.8416972160339355,19
random,5,35,1.2587380409240723,84
random,6,35,3.6088366508483887,284
random,7,35,7.2010276317596436,655
random,8,35,4.447486400604248,359
random,9,35,1.5842406749725342,91
random,10,35,5.867907762527466,501
random,11,35,1.8151381015777588,111
random,12,35,2.034432888031006,127
random,13,35,2.478911876678467,191
random,14,35,6.525734186172485,588
random,0,36,5.470692157745361,563
random,1,36,4.828702688217163,457
random,2,36,0.956308126449585,51
random,3,36,1.0614023208618164,36
random,4,36,9.739929676055908,1073
random,5,36,4.391430377960205,445
random,6,36,3.562239646911621,281
random,7,36,0.6448144912719727,2
random,8,36,0.8250613212585449,16
random,9,36,5.5703957080841064,532
random,10,36,1.5117523670196533,90
random,11,36,1.7536075115203857,137
random,12,36,7.047970294952393,765
random,13,36,1.9353010654449463,157
random,14,36,2.683051347732544,237
random,0,37,0.9096710681915283,27
random,1,37,2.9728386402130127,265
random,2,37,4.021460056304932,403
random,3,37,2.3615012168884277,205
random,4,37,1.0386288166046143,51
random,5,37,1.0357942581176758,26
random,6,37,2.5488498210906982,188
random,7,37,1.22975492477417,65
random,8,37,2.680312395095825,193
random,9,37,2.2459781169891357,187
random,10,37,0.6710031032562256,12
random,11,37,0.9121980667114258,32
random,12,37,1.3604457378387451,94
random,13,37,1.580826997756958,89
random,14,37,1.4212713241577148,97
random,0,38,2.245911121368408,199
random,1,38,2.8499019145965576,329
random,2,38,1.4307892322540283,104
random,3,38,3.1177175045013428,335
random,4,38,2.0497732162475586,229
random,5,38,2.590959310531616,315
random,6,38,2.5008914470672607,307
random,7,38,0.933621883392334,46
random,8,38,2.9380671977996826,358
random,9,38,2.7513771057128906,304
random,10,38,0.6391348838806152,3
random,11,38,1.018012285232544,57
random,12,38,4.393494129180908,545
random,13,38,2.247725009918213,253
random,14,38,1.6950678825378418,131
random,0,39,14.622013330459595,1324
random,1,39,4.507792949676514,294
random,2,39,8.402432918548584,656
random,3,39,19.677709102630615,1661
random,4,39,14.784708738327026,1228
random,5,39,10.477500915527344,985
random,6,39,15.328369855880737,1327
random,7,39,15.876774311065674,1297
random,8,39,6.462796449661255,462
random,9,39,11.745389699935913,1044
random,10,39,1.672943353652954,76
random,11,39,26.17263889312744,2156
random,12,39,3.965256929397583,268
random,13,39,11.143994092941284,855
random,14,39,15.133129596710205,1189
random,0,40,21.20456862449646,2390
random,1,40,32.21591782569885,3222
random,2,40,30.695648908615112,3371
random,3,40,18.09294867515564,1823
random,4,40,1.638105869293213,150
random,5,40,15.718589544296265,1932
random,6,40,7.956806659698486,778
random,7,40,1.2517201900482178,45
random,8,40,16.988609313964844,1899
random,9,40,4.057978391647339,353
random,10,40,6.057343482971191,627
random,11,40,12.230749368667603,1408
random,12,40,18.227853775024414,1940
random,13,40,13.35712480545044,1453
random,14,40,14.672792673110962,1390
random,0,41,0.6723439693450928,3
random,1,41,20.27183485031128,2244
random,2,41,13.262694597244263,1371
random,3,41,28.779709100723267,3052
random,4,41,3.78303861618042,379
random,5,41,1.6369938850402832,132
random,6,41,2.525446891784668,190
random,7,41,3.3900723457336426,317
random,8,41,13.120249271392822,1519
random,9,41,0.7448117733001709,5
random,10,41,12.207029819488525,1391
random,11,41,15.048373222351074,1560
random,12,41,0.9580936431884766,28
random,13,41,8.550180435180664,988
random,14,41,16.84270739555359,1707
random,0,42,32.50250506401062,3100
random,1,42,1.4914422035217285,78
random,2,42,7.2700886726379395,696
random,3,42,4.6896984577178955,330
random,4,42,22.041298627853394,1961
random,5,42,7.546135902404785,711
random,6,42,1.95939302444458,116
random,7,42,9.332614660263062,843
random,8,42,25.190669298171997,2384
random,9,42,8.389335632324219,755
random,10,42,2.969799518585205,235
random,11,42,31.62085223197937,3178
random,12,42,18.055697441101074,1739
random,13,42,15.681928157806396,1396
random,14,42,13.808622598648071,1158
random,0,43,3.9534494876861572,442
random,1,43,9.67139720916748,849
random,2,43,16.75549840927124,1719
random,3,43,8.644506454467773,735
random,4,43,1.8265178203582764,138
random,5,43,18.24140501022339,1907
random,6,43,2.1071786880493164,154
random,7,43,17.168823719024658,2046
random,8,43,9.048506259918213,889
random,9,43,23.43696641921997,2458
random,10,43,7.647696018218994,802
random,11,43,4.498313665390015,475
random,12,43,16.332523107528687,1780
random,13,43,14.560588836669922,1551
random,14,43,20.987024068832397,2212
random,0,44,5.408771991729736,589
random,1,44,15.64699673652649,1668
random,2,44,8.365208387374878,869
random,3,44,19.828794956207275,2208
random,4,44,8.686640501022339,879
random,5,44,12.493222951889038,1395
random,6,44,24.566030025482178,2995
random,7,44,19.941608667373657,2234
random,8,44,5.661794424057007,599
random,9,44,17.06144666671753,1846
random,10,44,3.527419328689575,324
random,11,44,7.124110460281372,710
random,12,44,27.502924919128418,3116
random,13,44,10.377891778945923,1006
random,14,44,4.004256010055542,433
random,0,45,4.032474994659424,400
random,1,45,2.1979918479919434,172
random,2,45,6.475966215133667,848
random,3,45,4.908368110656738,550
random,4,45,0.6132266521453857,1
random,5,45,1.0589046478271484,78
random,6,45,6.163083791732788,746
random,7,45,8.764305353164673,1019
random,8,45,4.385788440704346,473
random,9,45,1.5414631366729736,105
random,10,45,0.8249289989471436,18
random,11,45,2.81781005859375,284
random,12,45,2.4454193115234375,221
random,13,45,5.9085023403167725,730
random,14,45,5.451865196228027,658
random,0,46,14.475325584411621,1569
random,1,46,7.612393379211426,837
random,2,46,7.599761486053467,780
random,3,46,11.773630142211914,1367
random,4,46,2.577176809310913,192
random,5,46,1.6224541664123535,114
random,6,46,7.2639477252960205,847
random,7,46,11.475534915924072,1345
random,8,46,7.453247785568237,947
random,9,46,2.467123031616211,182
random,10,46,1.5202586650848389,128
random,11,46,1.2552194595336914,57
random,12,46,1.3544998168945312,64
random,13,46,4.8213441371917725,491
random,14,46,8.327542066574097,1013
random,0,47,30.941797256469727,2735
random,1,47,13.744999647140503,1149
random,2,47,2.3369157314300537,166
random,3,47,3.998943328857422,330
random,4,47,10.956199407577515,926
random,5,47,10.047316789627075,776
random,6,47,11.037283182144165,981
random,7,47,6.141767263412476,468
random,8,47,5.206615924835205,434
random,9,47,3.788083553314209,309
random,10,47,25.9623544216156,2271
random,11,47,2.5467803478240967,209
random,12,47,8.924010038375854,686
random,13,47,4.7793543338775635,355
random,14,47,0.6216573715209961,1
random,0,48,5.3996055126190186,580
random,1,48,7.548731803894043,926
random,2,48,1.4706509113311768,124
random,3,48,1.1123549938201904,84
random,4,48,0.7111778259277344,5
random,5,48,8.003843069076538,1010
random,6,48,2.0500073432922363,173
random,7,48,3.488530158996582,321
random,8,48,1.4916927814483643,97
random,9,48,0.7211124897003174,15
random,10,48,3.739330291748047,446
random,11,48,5.335876703262329,673
random,12,48,7.96853494644165,953
random,13,48,1.6096832752227783,151
random,14,48,3.5338120460510254,376
random,0,49,28.570940017700195,2677
random,1,49,2.3910186290740967,148
random,2,49,10.872796297073364,1149
random,3,49,5.62999415397644,386
random,4,49,12.47246766090393,1150
random,5,49,17.68788433074951,1612
random,6,49,30.255249738693237,2620
random,7,49,13.583147048950195,1226
random,8,49,31.800255298614502,2816
random,9,49,21.2989604473114,1945
random,10,49,22.4142963886261,1948
random,11,49,19.334378480911255,1824
random,12,49,11.190543174743652,1044
random,13,49,17.583136558532715,1642
random,14,49,29.691949605941772,2446
random,0,50,0.8455967903137207,16
random,1,50,1.5686612129211426,119
random,2,50,0.6575500965118408,1
random,3,50,3.5765631198883057,324
random,4,50,1.2749967575073242,73
random,5,50,1.8202619552612305,120
random,6,50,4.157673597335815,406
random,7,50,0.7008192539215088,4
random,8,50,2.0848023891448975,152
random,9,50,4.230798959732056,384
random,10,50,1.4006249904632568,84
random,11,50,0.8065595626831055,11
random,12,50,2.395397901535034,183
random,13,50,0.7700901031494141,7
random,14,50,6.517559289932251,728
random,0,51,1.5006303787231445,102
random,1,51,5.052168130874634,485
random,2,51,4.2929160594940186,424
random,3,51,2.2851221561431885,185
random,4,51,6.561554908752441,632
random,5,51,5.79757285118103,541
random,6,51,8.484782695770264,906
random,7,51,6.360969543457031,632
random,8,51,1.4059090614318848,86
random,9,51,7.671663999557495,719
random,10,51,6.476367712020874,743
random,11,51,7.265487194061279,773
random,12,51,6.844035625457764,688
random,13,51,12.700122356414795,1375
random,14,51,3.3242433071136475,316
random,0,52,7.967544794082642,834
random,1,52,4.621562242507935,482
random,2,52,2.366502285003662,211
random,3,52,4.625689268112183,422
random,4,52,0.7509500980377197,4
random,5,52,6.812469482421875,605
random,6,52,2.1557412147521973,161
random,7,52,13.533665180206299,1319
random,8,52,6.988027811050415,622
random,9,52,0.6881091594696045,4
random,10,52,3.2743678092956543,323
random,11,52,8.70712661743164,849
random,12,52,1.8462204933166504,128
random,13,52,7.980152606964111,715
random,14,52,4.8704187870025635,503
random,0,53,3.046959638595581,262
random,1,53,2.8659586906433105,245
random,2,53,1.2506232261657715,59
random,3,53,4.389843702316284,349
random,4,53,3.852545976638794,326
random,5,53,5.033600091934204,469
random,6,53,2.8237059116363525,232
random,7,53,1.6514930725097656,99
random,8,53,1.8285434246063232,146
random,9,53,3.466982126235962,299
random,10,53,7.3313469886779785,756
random,11,53,5.0936973094940186,467
random,12,53,2.9596943855285645,213
random,13,53,4.790131092071533,418
random,14,53,4.839282751083374,439
random,0,54,11.47569990158081,1061
random,1,54,11.776355981826782,995
random,2,54,13.301700830459595,1224
random,3,54,2.4156763553619385,179
random,4,54,3.3222079277038574,220
random,5,54,24.440600395202637,2272
random,6,54,15.997453212738037,1437
random,7,54,1.775550365447998,116
random,8,54,16.189245462417603,1558
random,9,54,2.821956157684326,229
random,10,54,3.88356614112854,304
random,11,54,3.233142137527466,203
random,12,54,6.088282108306885,531
random,13,54,18.352701902389526,1719
random,14,54,1.0637242794036865,54
random,0,55,15.401249885559082,1302
random,1,55,12.986863851547241,1163
random,2,55,1.4933290481567383,57
random,3,55,27.262507438659668,2280
random,4,55,20.6270968914032,1880
random,5,55,31.983251571655273,2853
random,6,55,8.695127725601196,806
random,7,55,0.6537063121795654,1
random,8,55,18.78255534172058,1837
random,9,55,20.91625690460205,1834
random,10,55,16.72909426689148,1576
random,11,55,5.248652935028076,459
random,12,55,12.62771224975586,1144
random,13,55,21.157986879348755,1965
